DateTime,Title,Categories,Sentiment,Relevance,Keywords
2024-05-30T23:53:18Z,Trump Proclaims Innocence After Guilty Verdict On All 34 Counts In Criminal Trial: 'Real Verdict Will Be Nov. 5 By The People' By Benzinga,Society,-0.1764705882352942,1,"verdict, innocence, guilty, trial, benzinga"
2024-05-30T23:53:06Z,Significant Drop-off in Enrolment in Discontinued STEM Subjects,Science,0.0666666666666666,3,"stem, enrolment, discontinued, drop, subjects"
2024-05-30T23:53:04Z,Chinese Ambassador Hails Jamaica's Support of One-China Principle,Recreation,0.1450980392156862,1,"jamaica, ambassador, principle, chinese, china"
2024-05-30T23:53:04Z,CMI Summit III Unites Global Leaders in Toronto for Landmark Two-Day Critical Minerals Event on August 21-22,Science,0.1372549019607843,2,"summit, leaders, cmi, toronto, event"
2024-05-30T23:52:53Z,"Ordinals, Inscriptions, BRC-20 propel Bitcoin scalability solutions",Computers,0.2156862745098038,2,"bitcoin, ordinals, inscriptions, scalability, solutions"
2024-05-30T23:52:31Z,The Latest | Trump becomes first former US president to be convicted of felony crimes - The Daily Reporter - Greenfield Indiana,Society,-0.2941176470588235,1,"convicted, felony, trump, crimes, indiana"
2024-05-30T23:52:06Z,A statesman | Who is this great man that we are remembering?,Society,-0.0352941176470588,1,"statesman, remembering, great, man"
2024-05-30T23:52:03Z,"McKinsey: Gen AI adoption rockets, generates value for enterprises",Computers,0.1058823529411765,4,"ai, enterprises, adoption, mckinsey, gen"
2024-05-30T23:51:52Z,Rob Lloyd Leaving San Jose to Become CTO in Seattle,Business,0.0039215686274509,9,"cto, lloyd, rob, seattle, san"
2024-05-30T23:51:30Z,"Infinity Nikki, an open-world dress-up adventure, comes to PS5 - PlayStation.Blog - ExBulletin",Games,0.2156862745098038,1,"ps5, playstation, exbulletin, nikki, adventure"
2024-05-30T23:51:04Z,Vanilla farm reaps sweet  benefits from IoT tech,Business,0.3725490196078431,3,"iot, farm, benefits, vanilla, reaps"
2024-05-30T23:50:54Z,Amazon granted approval by FAA to expand drone deliveries,Business,0.3568627450980393,2,"drone, deliveries, faa, approval, amazon"
2024-05-30T23:50:42Z,Lawmakers Call on Biden to Reconsider Veto of SAB 121 Repeal,Society,0.2313725490196079,1,"veto, repeal, sab, 121, biden"
2024-05-30T23:50:37Z,M'sia secures RM9.4bil Google investment,Business,0.3333333333333333,1,"sia, secures, investment, rm9, 4bil"
2024-05-30T23:50:34Z,Microsoft AI for Good Introduces Pytorch-Wildlife: An Open-Source Deep Learning Platform Built on PyTorch,Science,0.1294117647058823,1,"pytorch, ai, wildlife, learning, deep"
2024-05-30T23:50:01Z,"ACLU Says Aon Hiring Tools Discriminate On Race, Disability - Law360",Business,0.7019607843137254,1,"discriminate, aclu, disability, hiring, race"
2024-05-30T23:49:46Z,Details of unemployment insurance scheme to be submitted to Cabinet,Business,0.2313725490196079,1,"unemployment, cabinet, insurance, scheme, submitted"
2024-05-30T23:49:45Z,MB: Anyone can ask for DRT papers,Society,0.1372549019607843,1,"drt, papers, mb, ask"
2024-05-30T23:49:31Z,Nuclear energy: CTBTO Executive Secretary to visit Ghana in June as part of West African Tour - MyJoyOnline,Science,0.3647058823529412,1,"ctbto, ghana, nuclear, visit, tour"
2024-05-30T23:49:26Z,Best Buy CEO explains how the company is preparing to sell new AI-enabled computers,Computers,0.5764705882352941,1,"ai, computers, ceo, buy, sell"
2024-05-30T23:49:26Z,Prince Hassan honours winners of Hassan Bin Talal Award for Scientific Excellence,Arts,0.5058823529411764,2,"hassan, award, honours, talal, prince"
2024-05-30T23:49:02Z,Mango takes out Supreme Award for Team Heroine 'Correct the Internet' at 2024 PRINZ Awards,Arts,0.3333333333333333,1,"mango, awards, award, prinz, internet"
2024-05-30T23:48:57Z,Pro-Palestinian camp at Wayne State dismantled while MIT students walk out of commencement,Society,-0.4588235294117647,1,"palestinian, camp, commencement, dismantled, students"
2024-05-30T23:48:54Z,Frontline gardaí begin wearing body cameras in Dublin,Arts,0.1372549019607843,3,"gardaí, dublin, cameras, wearing, body"
2024-05-30T23:48:54Z,Trump's Truth Social stock drops by 8% after guilty verdict,Business,0.0745098039215685,1,"verdict, guilty, stock, drops, truth"
2024-05-30T23:48:40Z,MediaTek Launches Dimensity 7300 and Dimensity 7300X With Dual-display Support,Games,0.4039215686274509,2,"mediatek, 7300x, dimensity, 7300, dual"
2024-05-30T23:48:33Z,Marvell (MRVL) Q1 Earnings: How Key Metrics Compare to Wall Street Estimates,Business,0.192156862745098,2,"earnings, marvell, mrvl, estimates, metrics"
2024-05-30T23:47:59Z,Analysts retool C3.ai stock price target after earnings,Business,0.0980392156862746,1,"earnings, analysts, stock, target, c3"
2024-05-30T23:47:59Z,Contaminants research underway,Science,0.3333333333333333,1,"contaminants, research, underway"
2024-05-30T23:47:59Z,Ultra-Gentle Bandages,Shopping,0.3411764705882352,1,"bandages, gentle, ultra"
2024-05-30T23:47:37Z,"Trump Found Guilty on All 34 Counts in Manhattan Trial, Media Company Shares fell 9% - Tekedia",Society,-0.4117647058823529,1,"guilty, tekedia, trial, media, manhattan"
2024-05-30T23:47:20Z,Revamp of ITIs across State with Tata Bhawans to Meet Advanced Skill Requirements | Allahabad News - Times of India,Business,0.0980392156862746,1,"tata, itis, india, allahabad, advanced"
2024-05-30T23:46:53Z,The Latest | Trump becomes first former US president to be convicted of felony crimes,Society,-0.2705882352941177,1,"felony, convicted, crimes, trump, president"
2024-05-30T23:46:50Z,Cornell Keynote Podcast: Latest Trends in Generative AI Technology - ExBulletin,Computers,0.3176470588235294,4,"generative, exbulletin, ai, podcast, keynote"
2024-05-30T23:46:34Z,University of Michigan attracts tech talent and startups to Detroit - ExBulletin,Science,0.6470588235294117,1,"michigan, detroit, exbulletin, university, tech"
2024-05-30T23:46:34Z,AWS to launch data centre region early next year,Society,0.3647058823529412,2,"aws, region, launch, early, centre"
2024-05-30T23:46:30Z,Best Buy to set up tech centre in Bengaluru | Bengaluru News - Times of India,Business,0.5450980392156863,3,"bengaluru, tech, centre, buy, india"
2024-05-30T23:46:13Z,The Latest | Trump becomes first former US president to be convicted of felony crimes,Society,-0.4274509803921569,1,"felony, convicted, crimes, trump, president"
2024-05-30T23:45:58Z,India to have 1.9k GCCs with $60bn in market size by 2025 | Bengaluru News - Times of India,Society,0.1372549019607843,2,"gccs, 60bn, india, market, 9k"
2024-05-30T23:45:49Z,Svitla Systems Leads Digital Innovation in Hospitality and Travel,Business,0.3568627450980393,3,"svitla, digital, innovation, hospitality, systems"
2024-05-30T23:45:02Z,Best Buy CEO explains how the company is preparing to sell new AI-enabled computers,Computers,0.5921568627450979,1,"ai, computers, ceo, buy, sell"
2024-05-30T23:44:45Z,InvestorNews Inc.: CMI Summit III Unites Global Leaders in Toronto for Landmark Two-Day Critical Minerals Event on August 21-22,Science,-0.1137254901960785,2,"summit, investornews, cmi, toronto, leaders"
2024-05-30T23:44:39Z,"Funding highlights: Kintsugi AI, Bailador Technology and more",Business,0.4509803921568627,2,"kintsugi, bailador, ai, funding, technology"
2024-05-30T23:44:21Z,Apple iOS 18 to get advanced Siri with AI upgrade,Computers,0.1764705882352942,1,"siri, ios, ai, advanced, 18"
2024-05-30T23:42:53Z,Little market impact expected from Trump guilty verdict,Business,-0.0274509803921568,1,"verdict, guilty, market, trump, little"
2024-05-30T23:42:53Z,FintechOS secures $60m in Series B+ funding,Business,0.3725490196078431,2,"fintechos, funding, secures, 60m, series"
2024-05-30T23:42:33Z,"Hawaiian Telcom, Navy install fiber-optic cable",Shopping,0.2470588235294118,1,"cable, hawaiian, telcom, fiber, optic"
2024-05-30T23:42:30Z,"Syncromune, Inc. Announces FDA Clearance of IND Application for SYNC-T SV-102, a First-In-Class Combination Multi-Target Immunotherapy for Metastatic Castrate-Resistant Prostate Cancer",Health,-0.1450980392156863,1,"syncromune, immunotherapy, sync, fda, prostate"
2024-05-30T23:42:21Z,Hydreight Reports Record Topline(1) Revenue of $4.87M in Q1-2024 (YOY Increase of 33%),Business,0.388235294117647,4,"revenue, hydreight, topline, 87m, record"
2024-05-30T23:42:05Z,Innovative Educator: Galileo teacher reboots lessons with twist of technology,Society,0.2705882352941176,5,"galileo, educator, teacher, innovative, technology"
2024-05-30T23:41:45Z,Hawaii bills address two different uses for AI,Computers,0.1215686274509804,3,"ai, hawaii, bills, uses, address"
2024-05-30T23:41:34Z,Japan's push to make all research open access is taking shape,Health,0.4039215686274509,1,"research, japan, access, push, open"
2024-05-30T23:41:29Z,Catalano's View Media Group makes five leadership appointments,Business,0.1686274509803922,1,"catalano, leadership, appointments, media, group"
2024-05-30T23:41:25Z,Cramer says enterprise software sector's prominence may be winding down,Computers,0.3725490196078431,1,"enterprise, cramer, sector, prominence, software"
2024-05-30T23:41:16Z,"Auto execs punch big holes in 'overcapacity', subsidy narratives",Business,0.1607843137254903,1,"subsidy, execs, overcapacity, narratives, auto"
2024-05-30T23:41:14Z,Borden Ladner Gervais Appoints First Canadian Law Firm Chief Artificial Intelligence Officer | Law.com International,Society,0.5764705882352941,1,"gervais, ladner, borden, appoints, canadian"
2024-05-30T23:41:08Z,The Latest | Trump becomes first former US president to be convicted of felony crimes,Society,-0.6549019607843137,1,"felony, convicted, crimes, trump, president"
2024-05-30T23:40:57Z,The Latest | Trump becomes first former US president to be convicted of felony crimes,Society,-0.584313725490196,1,"felony, convicted, crimes, trump, president"
2024-05-30T23:40:51Z,"Chinese, Arab leaders urge cease-fire in Gaza",Society,0.0745098039215685,1,"gaza, arab, cease, leaders, chinese"
2024-05-30T23:40:23Z,"Rogue Waves Are Getting More Frequent. Here's Why "" Explorersweb",Science,-0.0039215686274509,1,"explorersweb, waves, rogue, frequent, getting"
2024-05-30T23:40:04Z,Wall Street Scans for Potential Volatility After Trump Verdict,Business,-0.1607843137254902,1,"volatility, verdict, street, trump, scans"
2024-05-30T23:40:01Z,Why the Market Dipped But General Dynamics (GD) Gained Today,Business,0.2392156862745098,1,"gd, market, general, gained, dynamics"
2024-05-30T23:40:01Z,Jabil (JBL) Gains As Market Dips: What You Should Know,Business,0.0823529411764705,2,"jabil, jbl, market, gains, dips"
2024-05-30T23:40:00Z,Why the Market Dipped But FedEx (FDX) Gained Today,Business,0.1294117647058823,1,"fedex, fdx, market, dipped, gained"
2024-05-30T23:39:35Z,"Vancouver police surveillance camera towers invade privacy, lawsuit alleges",Arts,-0.1764705882352942,3,"surveillance, privacy, vancouver, lawsuit, camera"
2024-05-30T23:39:20Z,Trump Media shares slump,Business,-0.1137254901960785,2,"slump, media, shares, trump"
2024-05-30T23:39:08Z,Culture wellspring of Chinese youth's confidence,Society,0.615686274509804,1,"confidence, youth, culture, chinese, wellspring"
2024-05-30T23:38:42Z,Xi: China-UAE ties a role model,Business,0.4431372549019608,2,"uae, china, role, xi, model"
2024-05-30T23:38:33Z,"The Manhattan jury convicted former President Donald Trump on 34 felony counts of falsifying business records. Yes, convicted felons can still run for president. We answer that question and more.",Society,-0.1058823529411764,1,"felons, felony, convicted, trump, president"
2024-05-30T23:59:50Z,Manitoba school division's successful cellphone ban has potential to go viral,Arts,0.2862745098039217,3,"cellphone, ban, manitoba, viral, school"
2024-05-30T23:58:54Z,China Wins Bid to Build Georgia's New Black Sea Container Port,Society,0.1450980392156862,1,"port, georgia, sea, container, bid"
2024-05-30T23:58:34Z,The Latest | Trump becomes first former US president to be convicted of felony crimes,Society,-0.1607843137254902,1,"felony, convicted, crimes, trump, president"
2024-05-30T23:58:33Z,SEHK Growth Stocks With High Insider Ownership And 15% Revenue Growth,Business,0.3254901960784313,2,"stocks, sehk, insider, ownership, growth"
2024-05-30T23:58:03Z,UK Finance calls for more government engagement after election,Society,-0.1137254901960785,1,"engagement, election, government, finance, calls"
2024-05-30T23:58:03Z,Ukraine joins global cooperation on secure AI development - Digital Transformation Ministry,Business,0.4431372549019608,1,"ukraine, cooperation, ai, digital, development"
2024-05-30T23:57:57Z,Apple's IPhone Sales Surge In China Amid Aggressive Price Cuts - CTN News,Business,0.1215686274509804,2,"iphone, sales, apple, china, surge"
2024-05-30T23:57:47Z,"'God of War Ragnarok' PC, 'Marvel Rivals,' ",Games,0.2627450980392156,1,"marvel, ragnarok, rivals, war, pc"
2024-05-30T23:57:23Z,Pro-Palestinian camp at Wayne State dismantled while MIT students walk out of commencement,Recreation,-0.2549019607843137,1,"palestinian, camp, commencement, dismantled, students"
2024-05-30T23:57:20Z,Microsoft showcases Generative AI potential at Comex 2024,Computers,0.5294117647058822,3,"generative, ai, microsoft, potential, comex"
2024-05-30T23:57:20Z,Harmonising heritage and high-tech between M'sia and China,Society,0.2392156862745098,2,"heritage, sia, china, tech, harmonising"
2024-05-30T23:57:13Z,North Korea's Bold Ballistic Missile Launch: A Volatile Warning | Technology,Health,-0.2470588235294118,1,"missile, ballistic, korea, warning, bold"
2024-05-30T23:56:56Z,MIL-OSI USA: Senate Intelligence Authorization Bill Advances with Key Provisions Authored by Senator Collins,Society,0.4823529411764707,1,"senate, senator, authorization, osi, mil"
2024-05-30T23:56:53Z,One Belt  One Road expo to  pave path  to boost ties,Business,0.4823529411764707,1,"ties, belt, path, expo, pave"
2024-05-30T23:56:49Z,Electric Hatchback - Best EV Hatch Options in Australia,Business,0.3176470588235294,1,"hatchback, ev, hatch, electric, options"
2024-05-30T23:56:20Z,FortisBC hits 50k electric vehicle charges in Southern Interior - BC News,Business,0.2941176470588236,1,"fortisbc, charges, bc, 50k, electric"
2024-05-30T23:56:04Z,NCC Camp at IIIT-D Concludes After 10 Days,Recreation,0.2549019607843137,1,"ncc, camp, iiit, concludes, days"
2024-05-30T23:55:30Z,President Xi opens 10th session of China-Arab Cooperation Forum's Ministerial meeting,Business,0.5686274509803921,3,"xi, session, 10th, arab, meeting"
2024-05-30T23:55:27Z,Press Release | UN Conference on Small Island Developing States delivers new era of resilience amidst SIDS' crippling debt crisis - United Nations Sustainable Development,Society,-0.2313725490196078,2,"resilience, nations, sustainable, island, crisis"
2024-05-30T23:55:05Z,Jeep Wagoneer S (2024),Science,0.4352941176470588,3,"jeep, wagoneer, 2024"
2024-05-30T23:54:52Z,Jeep Wagoneer S Trailhawk Concept (2024),Business,0.3568627450980393,1,"jeep, trailhawk, wagoneer, 2024, concept"
2024-05-30T23:54:49Z,San Diego County Regional Public Safety Agencies Launch Genasys EVAC for Enhanced Emergency Communication By Investing.com,Business,-0.0196078431372549,3,"evac, genasys, emergency, san, agencies"
2024-05-30T23:54:43Z,The Latest | Trump becomes first former US president to be convicted of felony crimes,Society,-0.2705882352941177,1,"felony, convicted, crimes, trump, president"
